"","YEAR","MONTH","DATE","SITE","TRANSECT","SP_CODE","AFDM","SCIENTIFIC_NAME","TAXON_CLASS","GROWTH_MORPH","COARSE_GROUPING"
"117852",2013,7,"2013-07-29","SCTW",2,"PGL",4.12464457345353,"Pisaster giganteus","Asteroidea","SOLITARY","MOBILE INVERT"
"117853",2013,7,"2013-07-29","SCTW",2,"PHL",0,"Pycnopodia helianthoides","Asteroidea","SOLITARY","MOBILE INVERT"
"117862",2013,7,"2013-07-29","SCTW",2,"POL",1.91100879477906,"Pisaster ochraceus","Asteroidea","SOLITARY","MOBILE INVERT"
"117870",2013,7,"2013-07-29","SCTW",2,"PTTR",0,"Pteropurpura trialata","Gastropoda","SOLITARY","MOBILE INVERT"
"117871",2013,7,"2013-07-29","SCTW",2,"PUPR",0,"Pugettia producta","Malacostraca","SOLITARY","MOBILE INVERT"
"117892",2013,7,"2013-07-29","SCTW",2,"SFL",11.3992951466248,"Mesocentrotus franciscanus","Echinoidea","SOLITARY","MOBILE INVERT"
"117901",2013,7,"2013-07-29","SCTW",2,"SPL",90.0125598722535,"Strongylocentrotus purpuratus","Echinoidea","SOLITARY","MOBILE INVERT"
"117913",2013,7,"2013-07-29","SCTW",2,"TESP",0,"Tegula spp. ","Gastropoda","SOLITARY","MOBILE INVERT"
"117928",2013,7,"2013-07-29","SCTW",3,"AML",12.8179188803734,"Patiria miniata","Asteroidea","SOLITARY","MOBILE INVERT"
"117933",2013,7,"2013-07-29","SCTW",3,"APCA",0,"Aplysia californica","Gastropoda","SOLITARY","MOBILE INVERT"
"117934",2013,7,"2013-07-29","SCTW",3,"APVA",0,"Aplysia vaccaria","Gastropoda","SOLITARY","MOBILE INVERT"
"117959",2013,7,"2013-07-29","SCTW",3,"CASP",0,"Cancer spp. ","Malacostraca","SOLITARY","MOBILE INVERT"
"117961",2013,7,"2013-07-29","SCTW",3,"CECO",0,"Centrostephanus coronatus","Echinoidea","SOLITARY","MOBILE INVERT"
"117972",2013,7,"2013-07-29","SCTW",3,"COCA",0,"Californiconus californicus","Gastropoda","AGGREGATED","MOBILE INVERT"
"117982",2013,7,"2013-07-29","SCTW",3,"CUKE",0,"Apostichopus californicus","Holothuroidea","SOLITARY","MOBILE INVERT"
"117988",2013,7,"2013-07-29","SCTW",3,"CYSP",0,"Neobernaya spadicea","Gastropoda","SOLITARY","MOBILE INVERT"
"117991",2013,7,"2013-07-29","SCTW",3,"DIL",0,"Dermasterias imbricata","Asteroidea","SOLITARY","MOBILE INVERT"
"118021",2013,7,"2013-07-29","SCTW",3,"HACO",0,"Haliotis corrugata","Gastropoda","SOLITARY","MOBILE INVERT"
"118024",2013,7,"2013-07-29","SCTW",3,"HARU",0,"Haliotis rufescens","Gastropoda","SOLITARY","MOBILE INVERT"
"118035",2013,7,"2013-07-29","SCTW",3,"KEKE",0.0177152449271787,"Kelletia kelletii","Gastropoda","SOLITARY","MOBILE INVERT"
"118036",2013,7,"2013-07-29","SCTW",3,"LA",0,"Lytechinus pictus","Echinoidea","SOLITARY","MOBILE INVERT"
"118041",2013,7,"2013-07-29","SCTW",3,"LIGL",0,"Pomaulax gibberosus; Megastraea undosa","Gastropoda","SOLITARY","MOBILE INVERT"
"118045",2013,7,"2013-07-29","SCTW",3,"LOGR",0,"Loxorhynchus grandis","Malacostraca","SOLITARY","MOBILE INVERT"
"118051",2013,7,"2013-07-29","SCTW",3,"MECR",0,"Megathura crenulata","Gastropoda","SOLITARY","MOBILE INVERT"
"118052",2013,7,"2013-07-29","SCTW",3,"MIID",0,"Atrimitra idae","Gastropoda","SOLITARY","MOBILE INVERT"
"118061",2013,7,"2013-07-29","SCTW",3,"NONO",0,"Norrisia norrisii","Gastropoda","SOLITARY","MOBILE INVERT"
"118064",2013,7,"2013-07-29","SCTW",3,"OCTO",0,"Octopus spp. ","Cephalopoda","SOLITARY","MOBILE INVERT"
"118066",2013,7,"2013-07-29","SCTW",3,"OKL",0,"Orthasterias koehleri","Asteroidea","SOLITARY","MOBILE INVERT"
"118067",2013,7,"2013-07-29","SCTW",3,"OPES",0.145013804917559,"Ophioplocus esmarki","Ophiuroidea","SOLITARY","MOBILE INVERT"
"118069",2013,7,"2013-07-29","SCTW",3,"OPSP",0,"Ophiothrix spiculata","Ophiuroidea","SOLITARY","MOBILE INVERT"
"118073",2013,7,"2013-07-29","SCTW",3,"PAIN",0,"Panulirus interruptus","Malacostraca","SOLITARY","MOBILE INVERT"
"118074",2013,7,"2013-07-29","SCTW",3,"PAPA",1.26344313016547,"Apostichopus parvimensis","Holothuroidea","SOLITARY","MOBILE INVERT"
"118076",2013,7,"2013-07-29","SCTW",3,"PBL",0,"Pisaster brevispinus","Asteroidea","SOLITARY","MOBILE INVERT"
"118080",2013,7,"2013-07-29","SCTW",3,"PGL",2.89297801054976,"Pisaster giganteus","Asteroidea","SOLITARY","MOBILE INVERT"
"118081",2013,7,"2013-07-29","SCTW",3,"PHL",7.27919641707637,"Pycnopodia helianthoides","Asteroidea","SOLITARY","MOBILE INVERT"
"118090",2013,7,"2013-07-29","SCTW",3,"POL",0,"Pisaster ochraceus","Asteroidea","SOLITARY","MOBILE INVERT"
"118098",2013,7,"2013-07-29","SCTW",3,"PTTR",0,"Pteropurpura trialata","Gastropoda","SOLITARY","MOBILE INVERT"
"118099",2013,7,"2013-07-29","SCTW",3,"PUPR",0,"Pugettia producta","Malacostraca","SOLITARY","MOBILE INVERT"
"118120",2013,7,"2013-07-29","SCTW",3,"SFL",9.81655350515511,"Mesocentrotus franciscanus","Echinoidea","SOLITARY","MOBILE INVERT"
"118129",2013,7,"2013-07-29","SCTW",3,"SPL",4.43755904852321,"Strongylocentrotus purpuratus","Echinoidea","SOLITARY","MOBILE INVERT"
"118141",2013,7,"2013-07-29","SCTW",3,"TESP",0,"Tegula spp. ","Gastropoda","SOLITARY","MOBILE INVERT"
"118156",2013,7,"2013-07-30","AHND",1,"AML",0,"Patiria miniata","Asteroidea","SOLITARY","MOBILE INVERT"
"118161",2013,7,"2013-07-30","AHND",1,"APCA",0,"Aplysia californica","Gastropoda","SOLITARY","MOBILE INVERT"
"118162",2013,7,"2013-07-30","AHND",1,"APVA",0,"Aplysia vaccaria","Gastropoda","SOLITARY","MOBILE INVERT"
"118187",2013,7,"2013-07-30","AHND",1,"CASP",0,"Cancer spp. ","Malacostraca","SOLITARY","MOBILE INVERT"
"118189",2013,7,"2013-07-30","AHND",1,"CECO",0,"Centrostephanus coronatus","Echinoidea","SOLITARY","MOBILE INVERT"
"118200",2013,7,"2013-07-30","AHND",1,"COCA",0,"Californiconus californicus","Gastropoda","AGGREGATED","MOBILE INVERT"
"118210",2013,7,"2013-07-30","AHND",1,"CUKE",0,"Apostichopus californicus","Holothuroidea","SOLITARY","MOBILE INVERT"
"118216",2013,7,"2013-07-30","AHND",1,"CYSP",0,"Neobernaya spadicea","Gastropoda","SOLITARY","MOBILE INVERT"
"118219",2013,7,"2013-07-30","AHND",1,"DIL",0,"Dermasterias imbricata","Asteroidea","SOLITARY","MOBILE INVERT"
"118249",2013,7,"2013-07-30","AHND",1,"HACO",0,"Haliotis corrugata","Gastropoda","SOLITARY","MOBILE INVERT"
"118252",2013,7,"2013-07-30","AHND",1,"HARU",0,"Haliotis rufescens","Gastropoda","SOLITARY","MOBILE INVERT"
"118263",2013,7,"2013-07-30","AHND",1,"KEKE",0,"Kelletia kelletii","Gastropoda","SOLITARY","MOBILE INVERT"
"118264",2013,7,"2013-07-30","AHND",1,"LA",0,"Lytechinus pictus","Echinoidea","SOLITARY","MOBILE INVERT"
"118269",2013,7,"2013-07-30","AHND",1,"LIGL",0,"Pomaulax gibberosus; Megastraea undosa","Gastropoda","SOLITARY","MOBILE INVERT"
"118273",2013,7,"2013-07-30","AHND",1,"LOGR",0,"Loxorhynchus grandis","Malacostraca","SOLITARY","MOBILE INVERT"
"118279",2013,7,"2013-07-30","AHND",1,"MECR",0,"Megathura crenulata","Gastropoda","SOLITARY","MOBILE INVERT"
"118280",2013,7,"2013-07-30","AHND",1,"MIID",0,"Atrimitra idae","Gastropoda","SOLITARY","MOBILE INVERT"
"118289",2013,7,"2013-07-30","AHND",1,"NONO",0,"Norrisia norrisii","Gastropoda","SOLITARY","MOBILE INVERT"
"118292",2013,7,"2013-07-30","AHND",1,"OCTO",0.0574393162547874,"Octopus spp. ","Cephalopoda","SOLITARY","MOBILE INVERT"
"118294",2013,7,"2013-07-30","AHND",1,"OKL",0,"Orthasterias koehleri","Asteroidea","SOLITARY","MOBILE INVERT"
"118295",2013,7,"2013-07-30","AHND",1,"OPES",0,"Ophioplocus esmarki","Ophiuroidea","SOLITARY","MOBILE INVERT"
"118297",2013,7,"2013-07-30","AHND",1,"OPSP",0,"Ophiothrix spiculata","Ophiuroidea","SOLITARY","MOBILE INVERT"
"118301",2013,7,"2013-07-30","AHND",1,"PAIN",0,"Panulirus interruptus","Malacostraca","SOLITARY","MOBILE INVERT"
"118302",2013,7,"2013-07-30","AHND",1,"PAPA",0,"Apostichopus parvimensis","Holothuroidea","SOLITARY","MOBILE INVERT"
"118304",2013,7,"2013-07-30","AHND",1,"PBL",0,"Pisaster brevispinus","Asteroidea","SOLITARY","MOBILE INVERT"
"118308",2013,7,"2013-07-30","AHND",1,"PGL",0,"Pisaster giganteus","Asteroidea","SOLITARY","MOBILE INVERT"
"118309",2013,7,"2013-07-30","AHND",1,"PHL",0,"Pycnopodia helianthoides","Asteroidea","SOLITARY","MOBILE INVERT"
"118318",2013,7,"2013-07-30","AHND",1,"POL",0,"Pisaster ochraceus","Asteroidea","SOLITARY","MOBILE INVERT"
"118326",2013,7,"2013-07-30","AHND",1,"PTTR",0,"Pteropurpura trialata","Gastropoda","SOLITARY","MOBILE INVERT"
"118327",2013,7,"2013-07-30","AHND",1,"PUPR",0,"Pugettia producta","Malacostraca","SOLITARY","MOBILE INVERT"
"118348",2013,7,"2013-07-30","AHND",1,"SFL",0,"Mesocentrotus franciscanus","Echinoidea","SOLITARY","MOBILE INVERT"
"118357",2013,7,"2013-07-30","AHND",1,"SPL",0,"Strongylocentrotus purpuratus","Echinoidea","SOLITARY","MOBILE INVERT"
"118369",2013,7,"2013-07-30","AHND",1,"TESP",0,"Tegula spp. ","Gastropoda","SOLITARY","MOBILE INVERT"
"118384",2013,7,"2013-07-30","AHND",2,"AML",4.33387093684254,"Patiria miniata","Asteroidea","SOLITARY","MOBILE INVERT"
"118389",2013,7,"2013-07-30","AHND",2,"APCA",0,"Aplysia californica","Gastropoda","SOLITARY","MOBILE INVERT"
"118390",2013,7,"2013-07-30","AHND",2,"APVA",0,"Aplysia vaccaria","Gastropoda","SOLITARY","MOBILE INVERT"
"118415",2013,7,"2013-07-30","AHND",2,"CASP",3.24841203087597,"Cancer spp. ","Malacostraca","SOLITARY","MOBILE INVERT"
"118417",2013,7,"2013-07-30","AHND",2,"CECO",0,"Centrostephanus coronatus","Echinoidea","SOLITARY","MOBILE INVERT"
"118428",2013,7,"2013-07-30","AHND",2,"COCA",0,"Californiconus californicus","Gastropoda","AGGREGATED","MOBILE INVERT"
"118438",2013,7,"2013-07-30","AHND",2,"CUKE",0,"Apostichopus californicus","Holothuroidea","SOLITARY","MOBILE INVERT"
"118444",2013,7,"2013-07-30","AHND",2,"CYSP",0,"Neobernaya spadicea","Gastropoda","SOLITARY","MOBILE INVERT"
"118447",2013,7,"2013-07-30","AHND",2,"DIL",0,"Dermasterias imbricata","Asteroidea","SOLITARY","MOBILE INVERT"
"118477",2013,7,"2013-07-30","AHND",2,"HACO",0,"Haliotis corrugata","Gastropoda","SOLITARY","MOBILE INVERT"
"118480",2013,7,"2013-07-30","AHND",2,"HARU",0,"Haliotis rufescens","Gastropoda","SOLITARY","MOBILE INVERT"
"118491",2013,7,"2013-07-30","AHND",2,"KEKE",0.0179246409851115,"Kelletia kelletii","Gastropoda","SOLITARY","MOBILE INVERT"
"118492",2013,7,"2013-07-30","AHND",2,"LA",0,"Lytechinus pictus","Echinoidea","SOLITARY","MOBILE INVERT"
"118497",2013,7,"2013-07-30","AHND",2,"LIGL",0,"Pomaulax gibberosus; Megastraea undosa","Gastropoda","SOLITARY","MOBILE INVERT"
"118501",2013,7,"2013-07-30","AHND",2,"LOGR",0,"Loxorhynchus grandis","Malacostraca","SOLITARY","MOBILE INVERT"
"118507",2013,7,"2013-07-30","AHND",2,"MECR",0,"Megathura crenulata","Gastropoda","SOLITARY","MOBILE INVERT"
"118508",2013,7,"2013-07-30","AHND",2,"MIID",0,"Atrimitra idae","Gastropoda","SOLITARY","MOBILE INVERT"
"118517",2013,7,"2013-07-30","AHND",2,"NONO",0,"Norrisia norrisii","Gastropoda","SOLITARY","MOBILE INVERT"
"118520",2013,7,"2013-07-30","AHND",2,"OCTO",0,"Octopus spp. ","Cephalopoda","SOLITARY","MOBILE INVERT"
"118522",2013,7,"2013-07-30","AHND",2,"OKL",0,"Orthasterias koehleri","Asteroidea","SOLITARY","MOBILE INVERT"
"118523",2013,7,"2013-07-30","AHND",2,"OPES",0,"Ophioplocus esmarki","Ophiuroidea","SOLITARY","MOBILE INVERT"
"118525",2013,7,"2013-07-30","AHND",2,"OPSP",0,"Ophiothrix spiculata","Ophiuroidea","SOLITARY","MOBILE INVERT"
"118529",2013,7,"2013-07-30","AHND",2,"PAIN",0,"Panulirus interruptus","Malacostraca","SOLITARY","MOBILE INVERT"
"118530",2013,7,"2013-07-30","AHND",2,"PAPA",0.545463549277186,"Apostichopus parvimensis","Holothuroidea","SOLITARY","MOBILE INVERT"
"118532",2013,7,"2013-07-30","AHND",2,"PBL",0,"Pisaster brevispinus","Asteroidea","SOLITARY","MOBILE INVERT"
"118536",2013,7,"2013-07-30","AHND",2,"PGL",0.51534523463696,"Pisaster giganteus","Asteroidea","SOLITARY","MOBILE INVERT"
"118537",2013,7,"2013-07-30","AHND",2,"PHL",0,"Pycnopodia helianthoides","Asteroidea","SOLITARY","MOBILE INVERT"
"118546",2013,7,"2013-07-30","AHND",2,"POL",0,"Pisaster ochraceus","Asteroidea","SOLITARY","MOBILE INVERT"
"118554",2013,7,"2013-07-30","AHND",2,"PTTR",0,"Pteropurpura trialata","Gastropoda","SOLITARY","MOBILE INVERT"
"118555",2013,7,"2013-07-30","AHND",2,"PUPR",0.0183289847526951,"Pugettia producta","Malacostraca","SOLITARY","MOBILE INVERT"
"118576",2013,7,"2013-07-30","AHND",2,"SFL",0,"Mesocentrotus franciscanus","Echinoidea","SOLITARY","MOBILE INVERT"
"118585",2013,7,"2013-07-30","AHND",2,"SPL",0,"Strongylocentrotus purpuratus","Echinoidea","SOLITARY","MOBILE INVERT"
"118597",2013,7,"2013-07-30","AHND",2,"TESP",0,"Tegula spp. ","Gastropoda","SOLITARY","MOBILE INVERT"
"118612",2013,7,"2013-07-30","BULL",1,"AML",0,"Patiria miniata","Asteroidea","SOLITARY","MOBILE INVERT"
"118617",2013,7,"2013-07-30","BULL",1,"APCA",1.11472167207574,"Aplysia californica","Gastropoda","SOLITARY","MOBILE INVERT"
"118618",2013,7,"2013-07-30","BULL",1,"APVA",0,"Aplysia vaccaria","Gastropoda","SOLITARY","MOBILE INVERT"
"118643",2013,7,"2013-07-30","BULL",1,"CASP",0,"Cancer spp. ","Malacostraca","SOLITARY","MOBILE INVERT"
"118645",2013,7,"2013-07-30","BULL",1,"CECO",0,"Centrostephanus coronatus","Echinoidea","SOLITARY","MOBILE INVERT"
"118656",2013,7,"2013-07-30","BULL",1,"COCA",0,"Californiconus californicus","Gastropoda","AGGREGATED","MOBILE INVERT"
"118666",2013,7,"2013-07-30","BULL",1,"CUKE",0,"Apostichopus californicus","Holothuroidea","SOLITARY","MOBILE INVERT"
"118672",2013,7,"2013-07-30","BULL",1,"CYSP",0.270250469755842,"Neobernaya spadicea","Gastropoda","SOLITARY","MOBILE INVERT"
"118675",2013,7,"2013-07-30","BULL",1,"DIL",0,"Dermasterias imbricata","Asteroidea","SOLITARY","MOBILE INVERT"
"118705",2013,7,"2013-07-30","BULL",1,"HACO",0,"Haliotis corrugata","Gastropoda","SOLITARY","MOBILE INVERT"
"118708",2013,7,"2013-07-30","BULL",1,"HARU",0,"Haliotis rufescens","Gastropoda","SOLITARY","MOBILE INVERT"
"118719",2013,7,"2013-07-30","BULL",1,"KEKE",0,"Kelletia kelletii","Gastropoda","SOLITARY","MOBILE INVERT"
"118720",2013,7,"2013-07-30","BULL",1,"LA",0,"Lytechinus pictus","Echinoidea","SOLITARY","MOBILE INVERT"
"118725",2013,7,"2013-07-30","BULL",1,"LIGL",0,"Pomaulax gibberosus; Megastraea undosa","Gastropoda","SOLITARY","MOBILE INVERT"
"118729",2013,7,"2013-07-30","BULL",1,"LOGR",0,"Loxorhynchus grandis","Malacostraca","SOLITARY","MOBILE INVERT"
"118735",2013,7,"2013-07-30","BULL",1,"MECR",0,"Megathura crenulata","Gastropoda","SOLITARY","MOBILE INVERT"
"118736",2013,7,"2013-07-30","BULL",1,"MIID",0,"Atrimitra idae","Gastropoda","SOLITARY","MOBILE INVERT"
"118745",2013,7,"2013-07-30","BULL",1,"NONO",0,"Norrisia norrisii","Gastropoda","SOLITARY","MOBILE INVERT"
"118748",2013,7,"2013-07-30","BULL",1,"OCTO",0,"Octopus spp. ","Cephalopoda","SOLITARY","MOBILE INVERT"
"118750",2013,7,"2013-07-30","BULL",1,"OKL",0,"Orthasterias koehleri","Asteroidea","SOLITARY","MOBILE INVERT"
"118751",2013,7,"2013-07-30","BULL",1,"OPES",0,"Ophioplocus esmarki","Ophiuroidea","SOLITARY","MOBILE INVERT"
"118753",2013,7,"2013-07-30","BULL",1,"OPSP",0,"Ophiothrix spiculata","Ophiuroidea","SOLITARY","MOBILE INVERT"
"118757",2013,7,"2013-07-30","BULL",1,"PAIN",0,"Panulirus interruptus","Malacostraca","SOLITARY","MOBILE INVERT"
"118758",2013,7,"2013-07-30","BULL",1,"PAPA",0,"Apostichopus parvimensis","Holothuroidea","SOLITARY","MOBILE INVERT"
"118760",2013,7,"2013-07-30","BULL",1,"PBL",3.17584896371552,"Pisaster brevispinus","Asteroidea","SOLITARY","MOBILE INVERT"
"118764",2013,7,"2013-07-30","BULL",1,"PGL",1.17719108037898,"Pisaster giganteus","Asteroidea","SOLITARY","MOBILE INVERT"
"118765",2013,7,"2013-07-30","BULL",1,"PHL",0,"Pycnopodia helianthoides","Asteroidea","SOLITARY","MOBILE INVERT"
"118774",2013,7,"2013-07-30","BULL",1,"POL",0,"Pisaster ochraceus","Asteroidea","SOLITARY","MOBILE INVERT"
"118782",2013,7,"2013-07-30","BULL",1,"PTTR",0,"Pteropurpura trialata","Gastropoda","SOLITARY","MOBILE INVERT"
"118783",2013,7,"2013-07-30","BULL",1,"PUPR",0.0320878315010126,"Pugettia producta","Malacostraca","SOLITARY","MOBILE INVERT"
"118804",2013,7,"2013-07-30","BULL",1,"SFL",0,"Mesocentrotus franciscanus","Echinoidea","SOLITARY","MOBILE INVERT"
"118813",2013,7,"2013-07-30","BULL",1,"SPL",0.145208297412564,"Strongylocentrotus purpuratus","Echinoidea","SOLITARY","MOBILE INVERT"
"118825",2013,7,"2013-07-30","BULL",1,"TESP",0,"Tegula spp. ","Gastropoda","SOLITARY","MOBILE INVERT"
"118840",2013,7,"2013-07-30","BULL",3,"AML",0,"Patiria miniata","Asteroidea","SOLITARY","MOBILE INVERT"
"118845",2013,7,"2013-07-30","BULL",3,"APCA",0,"Aplysia californica","Gastropoda","SOLITARY","MOBILE INVERT"
"118846",2013,7,"2013-07-30","BULL",3,"APVA",0,"Aplysia vaccaria","Gastropoda","SOLITARY","MOBILE INVERT"
"118871",2013,7,"2013-07-30","BULL",3,"CASP",0,"Cancer spp. ","Malacostraca","SOLITARY","MOBILE INVERT"
"118873",2013,7,"2013-07-30","BULL",3,"CECO",0,"Centrostephanus coronatus","Echinoidea","SOLITARY","MOBILE INVERT"
"118884",2013,7,"2013-07-30","BULL",3,"COCA",0,"Californiconus californicus","Gastropoda","AGGREGATED","MOBILE INVERT"
"118894",2013,7,"2013-07-30","BULL",3,"CUKE",0,"Apostichopus californicus","Holothuroidea","SOLITARY","MOBILE INVERT"
"118900",2013,7,"2013-07-30","BULL",3,"CYSP",0,"Neobernaya spadicea","Gastropoda","SOLITARY","MOBILE INVERT"
"118903",2013,7,"2013-07-30","BULL",3,"DIL",0,"Dermasterias imbricata","Asteroidea","SOLITARY","MOBILE INVERT"
"118933",2013,7,"2013-07-30","BULL",3,"HACO",0,"Haliotis corrugata","Gastropoda","SOLITARY","MOBILE INVERT"
"118936",2013,7,"2013-07-30","BULL",3,"HARU",0,"Haliotis rufescens","Gastropoda","SOLITARY","MOBILE INVERT"
"118947",2013,7,"2013-07-30","BULL",3,"KEKE",0.221951571027144,"Kelletia kelletii","Gastropoda","SOLITARY","MOBILE INVERT"
"118948",2013,7,"2013-07-30","BULL",3,"LA",0,"Lytechinus pictus","Echinoidea","SOLITARY","MOBILE INVERT"
"118953",2013,7,"2013-07-30","BULL",3,"LIGL",0,"Pomaulax gibberosus; Megastraea undosa","Gastropoda","SOLITARY","MOBILE INVERT"
"118957",2013,7,"2013-07-30","BULL",3,"LOGR",0,"Loxorhynchus grandis","Malacostraca","SOLITARY","MOBILE INVERT"
"118963",2013,7,"2013-07-30","BULL",3,"MECR",0,"Megathura crenulata","Gastropoda","SOLITARY","MOBILE INVERT"
"118964",2013,7,"2013-07-30","BULL",3,"MIID",0,"Atrimitra idae","Gastropoda","SOLITARY","MOBILE INVERT"
"118973",2013,7,"2013-07-30","BULL",3,"NONO",0,"Norrisia norrisii","Gastropoda","SOLITARY","MOBILE INVERT"
"118976",2013,7,"2013-07-30","BULL",3,"OCTO",0,"Octopus spp. ","Cephalopoda","SOLITARY","MOBILE INVERT"
"118978",2013,7,"2013-07-30","BULL",3,"OKL",0,"Orthasterias koehleri","Asteroidea","SOLITARY","MOBILE INVERT"
"118979",2013,7,"2013-07-30","BULL",3,"OPES",0,"Ophioplocus esmarki","Ophiuroidea","SOLITARY","MOBILE INVERT"
"118981",2013,7,"2013-07-30","BULL",3,"OPSP",0,"Ophiothrix spiculata","Ophiuroidea","SOLITARY","MOBILE INVERT"
"118985",2013,7,"2013-07-30","BULL",3,"PAIN",0,"Panulirus interruptus","Malacostraca","SOLITARY","MOBILE INVERT"
"118986",2013,7,"2013-07-30","BULL",3,"PAPA",0,"Apostichopus parvimensis","Holothuroidea","SOLITARY","MOBILE INVERT"
"118988",2013,7,"2013-07-30","BULL",3,"PBL",4.88452057958008,"Pisaster brevispinus","Asteroidea","SOLITARY","MOBILE INVERT"
"118992",2013,7,"2013-07-30","BULL",3,"PGL",9.86582193695752,"Pisaster giganteus","Asteroidea","SOLITARY","MOBILE INVERT"
"118993",2013,7,"2013-07-30","BULL",3,"PHL",0,"Pycnopodia helianthoides","Asteroidea","SOLITARY","MOBILE INVERT"
"119002",2013,7,"2013-07-30","BULL",3,"POL",0.124702294943954,"Pisaster ochraceus","Asteroidea","SOLITARY","MOBILE INVERT"
"119010",2013,7,"2013-07-30","BULL",3,"PTTR",0,"Pteropurpura trialata","Gastropoda","SOLITARY","MOBILE INVERT"
"119011",2013,7,"2013-07-30","BULL",3,"PUPR",0.0507050058541038,"Pugettia producta","Malacostraca","SOLITARY","MOBILE INVERT"
"119032",2013,7,"2013-07-30","BULL",3,"SFL",0,"Mesocentrotus franciscanus","Echinoidea","SOLITARY","MOBILE INVERT"
"119041",2013,7,"2013-07-30","BULL",3,"SPL",0,"Strongylocentrotus purpuratus","Echinoidea","SOLITARY","MOBILE INVERT"
"119053",2013,7,"2013-07-30","BULL",3,"TESP",0,"Tegula spp. ","Gastropoda","SOLITARY","MOBILE INVERT"
"119068",2013,7,"2013-07-30","BULL",6,"AML",0,"Patiria miniata","Asteroidea","SOLITARY","MOBILE INVERT"
"119073",2013,7,"2013-07-30","BULL",6,"APCA",0.529051050161008,"Aplysia californica","Gastropoda","SOLITARY","MOBILE INVERT"
"119074",2013,7,"2013-07-30","BULL",6,"APVA",0,"Aplysia vaccaria","Gastropoda","SOLITARY","MOBILE INVERT"
"119099",2013,7,"2013-07-30","BULL",6,"CASP",0,"Cancer spp. ","Malacostraca","SOLITARY","MOBILE INVERT"
"119101",2013,7,"2013-07-30","BULL",6,"CECO",0,"Centrostephanus coronatus","Echinoidea","SOLITARY","MOBILE INVERT"
"119112",2013,7,"2013-07-30","BULL",6,"COCA",0.0192232218149289,"Californiconus californicus","Gastropoda","AGGREGATED","MOBILE INVERT"
"119122",2013,7,"2013-07-30","BULL",6,"CUKE",0,"Apostichopus californicus","Holothuroidea","SOLITARY","MOBILE INVERT"
"119128",2013,7,"2013-07-30","BULL",6,"CYSP",0,"Neobernaya spadicea","Gastropoda","SOLITARY","MOBILE INVERT"
"119131",2013,7,"2013-07-30","BULL",6,"DIL",0,"Dermasterias imbricata","Asteroidea","SOLITARY","MOBILE INVERT"
"119161",2013,7,"2013-07-30","BULL",6,"HACO",0,"Haliotis corrugata","Gastropoda","SOLITARY","MOBILE INVERT"
"119164",2013,7,"2013-07-30","BULL",6,"HARU",0,"Haliotis rufescens","Gastropoda","SOLITARY","MOBILE INVERT"
"119175",2013,7,"2013-07-30","BULL",6,"KEKE",0,"Kelletia kelletii","Gastropoda","SOLITARY","MOBILE INVERT"
"119176",2013,7,"2013-07-30","BULL",6,"LA",0,"Lytechinus pictus","Echinoidea","SOLITARY","MOBILE INVERT"
"119181",2013,7,"2013-07-30","BULL",6,"LIGL",0,"Pomaulax gibberosus; Megastraea undosa","Gastropoda","SOLITARY","MOBILE INVERT"
"119185",2013,7,"2013-07-30","BULL",6,"LOGR",0,"Loxorhynchus grandis","Malacostraca","SOLITARY","MOBILE INVERT"
"119191",2013,7,"2013-07-30","BULL",6,"MECR",0,"Megathura crenulata","Gastropoda","SOLITARY","MOBILE INVERT"
"119192",2013,7,"2013-07-30","BULL",6,"MIID",0,"Atrimitra idae","Gastropoda","SOLITARY","MOBILE INVERT"
"119201",2013,7,"2013-07-30","BULL",6,"NONO",0,"Norrisia norrisii","Gastropoda","SOLITARY","MOBILE INVERT"
"119204",2013,7,"2013-07-30","BULL",6,"OCTO",0,"Octopus spp. ","Cephalopoda","SOLITARY","MOBILE INVERT"
"119206",2013,7,"2013-07-30","BULL",6,"OKL",0,"Orthasterias koehleri","Asteroidea","SOLITARY","MOBILE INVERT"
"119207",2013,7,"2013-07-30","BULL",6,"OPES",0,"Ophioplocus esmarki","Ophiuroidea","SOLITARY","MOBILE INVERT"
"119209",2013,7,"2013-07-30","BULL",6,"OPSP",0,"Ophiothrix spiculata","Ophiuroidea","SOLITARY","MOBILE INVERT"
"119213",2013,7,"2013-07-30","BULL",6,"PAIN",0,"Panulirus interruptus","Malacostraca","SOLITARY","MOBILE INVERT"
"119214",2013,7,"2013-07-30","BULL",6,"PAPA",0,"Apostichopus parvimensis","Holothuroidea","SOLITARY","MOBILE INVERT"
"119216",2013,7,"2013-07-30","BULL",6,"PBL",2.23135768351526,"Pisaster brevispinus","Asteroidea","SOLITARY","MOBILE INVERT"
